G00012|DCHN-22-15.0 AGULHA DE BIOPSIA CHIBA|204,00|SAIDA|6102|90183910|1|97,37|0,00|0,00|0,00|0,00|0,00|0,00
G00166|SDN-18-7.0 AGULHA DE PUNCAO|219,00|SAIDA|5102|90183910|1|65,00|0,00|0,00|0,00|0,00|0,00|0,00
|||||||2784,95|0|||0

 NCM: 90183929
G06979|RPC-35-145 FIO GUIA HIDROFILICO ROADRUNNER|133,00|SAIDA|6102|90183929|1|370,00|0,00|0,00|0,00|0,00|0,00|0,00
G07487|RCF-5.0-38-J INTRODUTOR P/CATETER C/VALVULA|133,00|SAIDA|6102|90183929|1|198,00|0,00|0,00|0,00|0,00|0,00|0,00
G05955|HNB5.0-38-80-P-NS-C2 CATETER ANGIOGRAFICO|133,00|SAIDA|6102|90183929|1|190,00|0,00|0,00|0,00|0,00|0,00|0,00
G09498|ULT10.2-38-40-P-32S-CLB-RH CATETER P/DRENAGEM|134,00|SAIDA|6102|90183929|1|770,00|0,00|0,00|0,00|0,00|0,00|0,00
G03460|THSCF-35-260-3-AES FIO GUI AMPLATZ EXTRA STIFF|134,00|SAIDA|6102|90183929|1|260,00|0,00|0,00|0,00|0,00|0,00|0,00
G52544|CXI-4.0-35-150-P-NS-0 CATETER SUP ANGIOGRAFICO|135,00|SAIDA|6102|90183929|1|2880,00|0,00|0,00|0,00|0,00|0,00|0,00
G56533|C-UTPT-1400-WAYNE-IMH-DISPOSIT DREN PNEUMOTORAX|136,00|SAIDA|6102|90183929|1|1400,00|0,00|0,00|0,00|0,00|0,00|0,00
G56533|C-UTPT-1400-WAYNE-IMH-DISPOSIT DREN PNEUMOTORAX|136,00|SAIDA|6102|90183929|1|1400,00|0,00|0,00|0,00|0,00|0,00|0,00
G09705|ULT8.5-38-25-P-5S-CLDM-HC CATETER P/DRENAGEM|139,00|SAIDA|6102|90183929|1|770,00|0,00|0,00|0,00|0,00|0,00|0,00
G10544|NPAS-100-RH-NT CONJ P/ACESSO PERCUTANEO|139,00|SAIDA|6102|90183929|1|1000,00|0,00|0,00|0,00|0,00|0,00|0,00
G06749|HNB5.0-38-40-P-NS-KMP CATETER ANGIOGRAFICO|140,00|SAIDA|6102|90183929|1|115,50|0,00|0,00|0,00|0,00|0,00|0,00
G07369|RCF-12.0-38-J INTRODUTOR P/CATETER C/VALVULA|140,00|SAIDA|6102|90183929|1|296,67|0,00|0,00|0,00|0,00|0,00|0,00
G07518|RPC-35-180 - FIO GUIA HIDROFILICO ROADRUNNER|140,00|SAIDA|6102|90183929|1|220,00|0,00|0,00|0,00|0,00|0,00|0,00
G09498|ULT10.2-38-40-P-32S-CLB-RH CATETER P/DRENAGEM|140,00|SAIDA|6102|90183929|1|440,00|0,00|0,00|0,00|0,00|0,00|0,00
G10383|KCFW-6.0-38-40-RB-BLKN INTRODUTOR ARAMADO|140,00|SAIDA|6102|90183929|1|342,87|0,00|0,00|0,00|0,00|0,00|0,00
G10544|NPAS-100-RH-NT CONJ P/ACESSO PERCUTANEO|140,00|SAIDA|6102|90183929|1|572,00|0,00|0,00|0,00|0,00|0,00|0,00
G52299|PTA5-35-135-12-4.0 CATETER BALAO DIL ADVANCE|140,00|SAIDA|6102|90183929|1|990,00|0,00|0,00|0,00|0,00|0,00|0,00
G00511|TSCF-35-145-3 FIO GUIA TEFLONADO J|140,00|SAIDA|6102|90183929|2|111,80|0,00|0,00|0,00|0,00|0,00|0,00
G03460|THSCF-35-260-3-AES FIO GUI AMPLATZ EXTRA STIFF|140,00|SAIDA|6102|90183929|1|180,34|0,00|0,00|0,00|0,00|0,00|0,00
G06108|HNB5.0-38-80-P-NS-MIK CATETER ANGIOGRAFICO|140,00|SAIDA|6102|90183929|1|115,50|0,00|0,00|0,00|0,00|0,00|0,00
G06979|RPC-35-145 FIO GUIA HIDROFILICO ROADRUNNER|140,00|SAIDA|6102|90183929|1|242,00|0,00|0,00|0,00|0,00|0,00|0,00
G07487|RCF-5.0-38-J INTRODUTOR P/CATETER C/VALVULA|140,00|SAIDA|6102|90183929|1|130,51|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|140,00|SAIDA|6102|90183929|1|229,90|0,00|0,00|0,00|0,00|0,00|0,00
G09705|ULT8.5-38-25-P-5S-CLDM-HC CATETER P/DRENAGEM|140,00|SAIDA|6102|90183929|2|440,00|0,00|0,00|0,00|0,00|0,00|0,00
G10436|ULT14.0-38-25-P-5S-CLDM-HC CATETER P/DRENAGEM|140,00|SAIDA|6102|90183929|1|440,00|0,00|0,00|0,00|0,00|0,00|0,00
G10544|NPAS-100-RH-NT CONJ P/ACESSO PERCUTANEO|140,00|SAIDA|6102|90183929|1|572,00|0,00|0,00|0,00|0,00|0,00|0,00
G52544|CXI-4.0-35-150-P-NS-0 CATETER SUP ANGIOGRAFICO|140,00|SAIDA|6102|90183929|1|1336,33|0,00|0,00|0,00|0,00|0,00|0,00
G00511|TSCF-35-145-3 FIO GUIA TEFLONADO J|140,00|SAIDA|6102|90183929|1|111,80|0,00|0,00|0,00|0,00|0,00|0,00
G06039|HNB5.0-38-100-P-NS-JIM CATETER ANGIOGRAFICO|140,00|SAIDA|6102|90183929|1|115,50|0,00|0,00|0,00|0,00|0,00|0,00
G06749|HNB5.0-38-40-P-NS-KMP CATETER ANGIOGRAFICO|140,00|SAIDA|6102|90183929|2|115,50|0,00|0,00|0,00|0,00|0,00|0,00
G06979|RPC-35-145 FIO GUIA HIDROFILICO ROADRUNNER|140,00|SAIDA|6102|90183929|3|242,00|0,00|0,00|0,00|0,00|0,00|0,00
G07487|RCF-5.0-38-J INTRODUTOR P/CATETER C/VALVULA|140,00|SAIDA|6102|90183929|1|130,51|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|140,00|SAIDA|6102|90183929|2|229,90|0,00|0,00|0,00|0,00|0,00|0,00
G09705|ULT8.5-38-25-P-5S-CLDM-HC CATETER P/DRENAGEM|140,00|SAIDA|6102|90183929|1|440,00|0,00|0,00|0,00|0,00|0,00|0,00
G10544|NPAS-100-RH-NT CONJ P/ACESSO PERCUTANEO|140,00|SAIDA|6102|90183929|1|572,00|0,00|0,00|0,00|0,00|0,00|0,00
G12835|KSAW-7.0-38-90-RB-SHTL-HC INTROD SHUTTLE|140,00|SAIDA|6102|90183929|1|857,48|0,00|0,00|0,00|0,00|0,00|0,00
LL0001|BOLSA COLETORA GRAVITACIONAL 600ML BOLSA COLETORA TC600L P DRENAGEM|140,00|SAIDA|6102|90183929|2|205,35|0,00|0,00|0,00|0,00|0,00|0,00
G06039|HNB5.0-38-100-P-NS-JIM CATETER ANGIOGRAFICO|140,00|SAIDA|6102|90183929|1|115,50|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|141,00|SAIDA|6102|90183929|1|229,90|0,00|0,00|0,00|0,00|0,00|0,00
G09499|ULT12.0-38-40-P-32S-CLB-RH CATETER P/DRENAGEM|141,00|SAIDA|6102|90183929|1|440,00|0,00|0,00|0,00|0,00|0,00|0,00
G52545|CXI-4.0-35-150-P-NS-DAV CATETER SUP ANGIOGRAFICO|141,00|SAIDA|6102|90183929|1|1336,33|0,00|0,00|0,00|0,00|0,00|0,00
LL0001|BOLSA COLETORA GRAVITACIONAL 600ML BOLSA COLETORA TC600L P DRENAGEM|141,00|SAIDA|6102|90183929|1|205,35|0,00|0,00|0,00|0,00|0,00|0,00
G10435|ULT12.0-38-25-P-5S-CLDM-HC CATETER P/DRENAGEM|141,00|SAIDA|6102|90183929|1|440,00|0,00|0,00|0,00|0,00|0,00|0,00
100231|FIO GUIA TEFLON 0.035 150CM J SCITECH|141,00|SAIDA|6102|90183929|1|38,06|0,00|0,00|0,00|0,00|0,00|0,00
G52544|CXI-4.0-35-150-P-NS-0 CATETER SUP ANGIOGRAFICO|142,00|SAIDA|6102|90183929|1|3200,00|0,00|0,00|0,00|0,00|0,00|0,00
G03460|THSCF-35-260-3-AES FIO GUI AMPLATZ EXTRA STIFF|142,00|SAIDA|6102|90183929|1|260,00|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|142,00|SAIDA|6102|90183929|1|470,00|0,00|0,00|0,00|0,00|0,00|0,00
G07487|RCF-5.0-38-J INTRODUTOR P/CATETER C/VALVULA|142,00|SAIDA|6102|90183929|1|220,00|0,00|0,00|0,00|0,00|0,00|0,00
G11638|KCFW-6.0-38-55-RB-RAABE INTRODUTOR ARAMADO|143,00|SAIDA|6102|90183929|1|910,00|0,00|0,00|0,00|0,00|0,00|0,00
G07369|RCF-12.0-38-J INTRODUTOR P/CATETER C/VALVULA|143,00|SAIDA|6102|90183929|1|550,00|0,00|0,00|0,00|0,00|0,00|0,00
G10544|NPAS-100-RH-NT CONJ P/ACESSO PERCUTANEO|144,00|SAIDA|6102|90183929|1|1000,00|0,00|0,00|0,00|0,00|0,00|0,00
G09706|ULT10.2-38-25-P-5S-CLDM-HC CATETER P/DRENAGEM|144,00|SAIDA|6102|90183929|1|770,00|0,00|0,00|0,00|0,00|0,00|0,00
G08895|HNB5.0-38-100-P-NS-DAV CATETER ANGIOGRAFICO|145,00|SAIDA|6102|90183929|1|190,00|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|145,00|SAIDA|6102|90183929|1|470,00|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|146,00|SAIDA|6102|90183929|1|380,00|0,00|0,00|0,00|0,00|0,00|0,00
G29983|KCFW-6.0-18/38-45-RB-ANL2-HC INTROD ARAMADO ANSEL|146,00|SAIDA|6102|90183929|1|728,00|0,00|0,00|0,00|0,00|0,00|0,00
LL0001|BOLSA COLETORA GRAVITACIONAL 600ML BOLSA COLETORA TC600L P DRENAGEM|147,00|SAIDA|5102|90183929|1|380,00|0,00|0,00|0,00|0,00|0,00|0,00
G06979|RPC-35-145 FIO GUIA HIDROFILICO ROADRUNNER|148,00|SAIDA|5102|90183929|1|370,00|0,00|0,00|0,00|0,00|0,00|0,00
G09497|ULT8.5-38-40-P-32S-CLB-RH CATETER P/DRENAGEM|149,00|SAIDA|5102|90183929|1|1280,00|0,00|0,00|0,00|0,00|0,00|0,00
G06979|RPC-35-145 FIO GUIA HIDROFILICO ROADRUNNER|149,00|SAIDA|5102|90183929|1|840,00|0,00|0,00|0,00|0,00|0,00|0,00
LL0001|BOLSA COLETORA GRAVITACIONAL 600ML BOLSA COLETORA TC600L P DRENAGEM|149,00|SAIDA|5102|90183929|1|439,00|0,00|0,00|0,00|0,00|0,00|0,00
G10544|NPAS-100-RH-NT CONJ P/ACESSO PERCUTANEO|149,00|SAIDA|5102|90183929|1|1500,00|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|150,00|SAIDA|6102|90183929|1|380,00|0,00|0,00|0,00|0,00|0,00|0,00
G08895|HNB5.0-38-100-P-NS-DAV CATETER ANGIOGRAFICO|150,00|SAIDA|6102|90183929|1|190,00|0,00|0,00|0,00|0,00|0,00|0,00
G56533|C-UTPT-1400-WAYNE-IMH-DISPOSIT DREN PNEUMOTORAX|151,00|SAIDA|6102|90183929|1|1820,00|0,00|0,00|0,00|0,00|0,00|0,00
LL0001|BOLSA COLETORA GRAVITACIONAL 600ML BOLSA COLETORA TC600L P DRENAGEM|151,00|SAIDA|6102|90183929|1|439,00|0,00|0,00|0,00|0,00|0,00|0,00
G06005|HNB5.0-38-100-P-NS-H1 CATETER ANGIOGRAFICO|152,00|SAIDA|6102|90183929|1|190,00|0,00|0,00|0,00|0,00|0,00|0,00
G06108|HNB5.0-38-80-P-NS-MIK CATETER ANGIOGRAFICO|152,00|SAIDA|6102|90183929|1|190,00|0,00|0,00|0,00|0,00|0,00|0,00
G10383|KCFW-6.0-38-40-RB-BLKN INTRODUTOR ARAMADO|152,00|SAIDA|6102|90183929|1|728,00|0,00|0,00|0,00|0,00|0,00|0,00
G08923|HNB5.0-38-80-P-NS-C1 CATETER ANGIOGRAFICO|152,00|SAIDA|6102|90183929|1|190,00|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|153,00|SAIDA|6102|90183929|1|380,00|0,00|0,00|0,00|0,00|0,00|0,00
G11638|KCFW-6.0-38-55-RB-RAABE INTRODUTOR ARAMADO|153,00|SAIDA|6102|90183929|1|728,00|0,00|0,00|0,00|0,00|0,00|0,00
G52544|CXI-4.0-35-150-P-NS-0 CATETER SUP ANGIOGRAFICO|153,00|SAIDA|6102|90183929|1|2880,00|0,00|0,00|0,00|0,00|0,00|0,00
G08895|HNB5.0-38-100-P-NS-DAV CATETER ANGIOGRAFICO|154,00|SAIDA|6102|90183929|1|190,00|0,00|0,00|0,00|0,00|0,00|0,00
G52545|CXI-4.0-35-150-P-NS-DAV CATETER SUP ANGIOGRAFICO|154,00|SAIDA|6102|90183929|1|3200,00|0,00|0,00|0,00|0,00|0,00|0,00
G11916|N5.0-35-100-P-10S-PIG-CSC-20  CATETER ANGIOGRAFICO CENTIMETRADO GRADUADO|155,00|SAIDA|6102|90183929|1|1950,00|0,00|0,00|0,00|0,00|0,00|0,00
G53967|TSCMG-35-260-E-LESDC FIO GUIA LUNDERQUIST|155,00|SAIDA|6102|90183929|1|1290,00|0,00|0,00|0,00|0,00|0,00|0,00
G53967|TSCMG-35-260-E-LESDC FIO GUIA LUNDERQUIST|155,00|SAIDA|6102|90183929|1|1290,00|0,00|0,00|0,00|0,00|0,00|0,00
G06039|HNB5.0-38-100-P-NS-JIM CATETER ANGIOGRAFICO|156,00|SAIDA|6102|90183929|1|190,00|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|156,00|SAIDA|6102|90183929|1|380,00|0,00|0,00|0,00|0,00|0,00|0,00
G06005|HNB5.0-38-100-P-NS-H1 CATETER ANGIOGRAFICO|156,00|SAIDA|6102|90183929|1|190,00|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|157,00|SAIDA|5102|90183929|1|470,00|0,00|0,00|0,00|0,00|0,00|0,00
G07490|RCF-8.0-38-J INTRODUTOR P/CATETER C/VALVULA|158,00|SAIDA|5102|90183929|1|320,00|0,00|0,00|0,00|0,00|0,00|0,00
LL0001|BOLSA COLETORA GRAVITACIONAL 600ML BOLSA COLETORA TC600L P DRENAGEM|158,00|SAIDA|5102|90183929|1|439,00|0,00|0,00|0,00|0,00|0,00|0,00
G10544|NPAS-100-RH-NT CONJ P/ACESSO PERCUTANEO|158,00|SAIDA|5102|90183929|1|1500,00|0,00|0,00|0,00|0,00|0,00|0,00
G06979|RPC-35-145 FIO GUIA HIDROFILICO ROADRUNNER|158,00|SAIDA|5102|90183929|1|840,00|0,00|0,00|0,00|0,00|0,00|0,00
G10435|ULT12.0-38-25-P-5S-CLDM-HC CATETER P/DRENAGEM|158,00|SAIDA|5102|90183929|1|1280,00|0,00|0,00|0,00|0,00|0,00|0,00
G06979|RPC-35-145 FIO GUIA HIDROFILICO ROADRUNNER|159,00|SAIDA|5102|90183929|1|840,00|0,00|0,00|0,00|0,00|0,00|0,00
G09502|ULT10.2-38-25-P-6S-CLM-RH CATETER P/DRENAGEM|160,00|SAIDA|6102|90183929|1|770,00|0,00|0,00|0,00|0,00|0,00|0,00
100231|FIO GUIA TEFLON 0.035 150CM J SCITECH|160,00|SAIDA|6102|90183929|1|130,00|0,00|0,00|0,00|0,00|0,00|0,00
G10544|NPAS-100-RH-NT CONJ P/ACESSO PERCUTANEO|160,00|SAIDA|6102|90183929|1|1000,00|0,00|0,00|0,00|0,00|0,00|0,00
G10435|ULT12.0-38-25-P-5S-CLDM-HC CATETER P/DRENAGEM|161,00|SAIDA|6102|90183929|1|770,00|0,00|0,00|0,00|0,00|0,00|0,00
100231|FIO GUIA TEFLON 0.035 150CM J SCITECH|161,00|SAIDA|6102|90183929|1|130,00|0,00|0,00|0,00|0,00|0,00|0,00
G10544|NPAS-100-RH-NT CONJ P/ACESSO PERCUTANEO|161,00|SAIDA|6102|90183929|1|1000,00|0,00|0,00|0,00|0,00|0,00|0,00
105336|ANGIFLATOR/ INSUFLADOR KIT SCITECH|164,00|SAIDA|6102|90183929|2|136,40|0,00|0,00|0,00|0,00|0,00|0,00
G07338|RCF-7.0-38-J INTRODUTOR P/CATETER C/VALVULA|164,00|SAIDA|6102|90183929|1|130,51|0,00|0,00|0,00|0,00|0,00|0,00
G29983|KCFW-6.0-18/38-45-RB-ANL2-HC INTROD ARAMADO ANSEL|164,00|SAIDA|6102|90183929|1|525,18|0,00|0,00|0,00|0,00|0,00|0,00
G06005|HNB5.0-38-100-P-NS-H1 CATETER ANGIOGRAFICO|164,00|SAIDA|6102|90183929|1|115,50|0,00|0,00|0,00|0,00|0,00|0,00
G07487|RCF-5.0-38-J INTRODUTOR P/CATETER C/VALVULA|164,00|SAIDA|6102|90183929|1|130,51|0,00|0,00|0,00|0,00|0,00|0,00
G06979|RPC-35-145 FIO GUIA HIDROFILICO ROADRUNNER|164,00|SAIDA|6102|90183929|1|242,00|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|164,00|SAIDA|6102|90183929|2|229,90|0,00|0,00|0,00|0,00|0,00|0,00
G31138|KSAW-6.0-38-90-RB-SHTL-FLEX-HC INTROD SHUTTLE|164,00|SAIDA|6102|90183929|1|770,00|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|165,00|SAIDA|6102|90183929|1|470,00|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|166,00|SAIDA|6102|90183929|1|229,90|0,00|0,00|0,00|0,00|0,00|0,00
G08895|HNB5.0-38-100-P-NS-DAV CATETER ANGIOGRAFICO|166,00|SAIDA|6102|90183929|1|115,50|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|166,00|SAIDA|6102|90183929|1|229,90|0,00|0,00|0,00|0,00|0,00|0,00
G07337|RCF-6.0-38-J INTRODUTOR P/CATETER C/VALVULA|166,00|SAIDA|6102|90183929|1|130,51|0,00|0,00|0,00|0,00|0,00|0,00
G08895|HNB5.0-38-100-P-NS-DAV CATETER ANGIOGRAFICO|166,00|SAIDA|6102|90183929|1|115,50|0,00|0,00|0,00|0,00|0,00|0,00
G13287|GTRS-200-RB EXTRATOR DE FILTRO DE CAVA|166,00|SAIDA|6102|90183929|1|3099,30|0,00|0,00|0,00|0,00|0,00|0,00
G07487|RCF-5.0-38-J INTRODUTOR P/CATETER C/VALVULA|166,00|SAIDA|6102|90183929|1|130,51|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|167,00|SAIDA|6102|90183929|1|470,00|0,00|0,00|0,00|0,00|0,00|0,00
G11916|N5.0-35-100-P-10S-PIG-CSC-20  CATETER ANGIOGRAFICO CENTIMETRADO GRADUADO|167,00|SAIDA|6102|90183929|1|1300,00|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|168,00|SAIDA|6102|90183929|1|470,00|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|169,00|SAIDA|6102|90183929|1|229,90|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|169,00|SAIDA|6102|90183929|1|229,90|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|172,00|SAIDA|5102|90183929|1|470,00|0,00|0,00|0,00|0,00|0,00|0,00
G07518|RPC-35-180 - FIO GUIA HIDROFILICO ROADRUNNER|173,00|SAIDA|5102|90183929|1|370,00|0,00|0,00|0,00|0,00|0,00|0,00
G10544|NPAS-100-RH-NT CONJ P/ACESSO PERCUTANEO|173,00|SAIDA|5102|90183929|1|1100,00|0,00|0,00|0,00|0,00|0,00|0,00
G06108|HNB5.0-38-80-P-NS-MIK CATETER ANGIOGRAFICO|173,00|SAIDA|5102|90183929|1|255,00|0,00|0,00|0,00|0,00|0,00|0,00
G07487|RCF-5.0-38-J INTRODUTOR P/CATETER C/VALVULA|173,00|SAIDA|5102|90183929|1|220,00|0,00|0,00|0,00|0,00|0,00|0,00
G06979|RPC-35-145 FIO GUIA HIDROFILICO ROADRUNNER|174,00|SAIDA|5102|90183929|1|370,00|0,00|0,00|0,00|0,00|0,00|0,00
G06979|RPC-35-145 FIO GUIA HIDROFILICO ROADRUNNER|175,00|SAIDA|5102|90183929|1|370,00|0,00|0,00|0,00|0,00|0,00|0,00
G06979|RPC-35-145 FIO GUIA HIDROFILICO ROADRUNNER|176,00|SAIDA|5102|90183929|1|370,00|0,00|0,00|0,00|0,00|0,00|0,00
G06979|RPC-35-145 FIO GUIA HIDROFILICO ROADRUNNER|177,00|SAIDA|5102|90183929|1|370,00|0,00|0,00|0,00|0,00|0,00|0,00
G06979|RPC-35-145 FIO GUIA HIDROFILICO ROADRUNNER|178,00|SAIDA|5102|90183929|1|370,00|0,00|0,00|0,00|0,00|0,00|0,00
G06979|RPC-35-145 FIO GUIA HIDROFILICO ROADRUNNER|179,00|SAIDA|5102|90183929|1|370,00|0,00|0,00|0,00|0,00|0,00|0,00
G06979|RPC-35-145 FIO GUIA HIDROFILICO ROADRUNNER|180,00|SAIDA|5102|90183929|1|370,00|0,00|0,00|0,00|0,00|0,00|0,00
G06979|RPC-35-145 FIO GUIA HIDROFILICO ROADRUNNER|181,00|SAIDA|5102|90183929|1|370,00|0,00|0,00|0,00|0,00|0,00|0,00
G07518|RPC-35-180 - FIO GUIA HIDROFILICO ROADRUNNER|182,00|SAIDA|5102|90183929|1|370,00|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|183,00|SAIDA|5102|90183929|1|470,00|0,00|0,00|0,00|0,00|0,00|0,00
105336|ANGIFLATOR/ INSUFLADOR KIT SCITECH|184,00|SAIDA|5102|90183929|1|255,00|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|185,00|SAIDA|5102|90183929|1|470,00|0,00|0,00|0,00|0,00|0,00|0,00
G04894|HN5.0-38-100-P-10S-PIG CATETER ANGIOGRAFICO|185,00|SAIDA|5102|90183929|1|255,00|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|186,00|SAIDA|5102|90183929|1|470,00|0,00|0,00|0,00|0,00|0,00|0,00
G52544|CXI-4.0-35-150-P-NS-0 CATETER SUP ANGIOGRAFICO|186,00|SAIDA|5102|90183929|1|3500,00|0,00|0,00|0,00|0,00|0,00|0,00
105336|ANGIFLATOR/ INSUFLADOR KIT SCITECH|186,00|SAIDA|5102|90183929|1|255,00|0,00|0,00|0,00|0,00|0,00|0,00
G03460|THSCF-35-260-3-AES FIO GUI AMPLATZ EXTRA STIFF|186,00|SAIDA|5102|90183929|1|390,00|0,00|0,00|0,00|0,00|0,00|0,00
G08895|HNB5.0-38-100-P-NS-DAV CATETER ANGIOGRAFICO|186,00|SAIDA|5102|90183929|1|255,00|0,00|0,00|0,00|0,00|0,00|0,00
G52263|PTA5-35-135-5-14.0 CATETER BALAO DIL ADVANCE|186,00|SAIDA|5102|90183929|1|2560,00|0,00|0,00|0,00|0,00|0,00|0,00
G07337|RCF-6.0-38-J INTRODUTOR P/CATETER C/VALVULA|186,00|SAIDA|5102|90183929|1|220,00|0,00|0,00|0,00|0,00|0,00|0,00
G10383|KCFW-6.0-38-40-RB-BLKN INTRODUTOR ARAMADO|186,00|SAIDA|5102|90183929|1|910,00|0,00|0,00|0,00|0,00|0,00|0,00
G06039|HNB5.0-38-100-P-NS-JIM CATETER ANGIOGRAFICO|186,00|SAIDA|5102|90183929|1|255,00|0,00|0,00|0,00|0,00|0,00|0,00
G31138|KSAW-6.0-38-90-RB-SHTL-FLEX-HC INTROD SHUTTLE|187,00|SAIDA|5102|90183929|1|2150,00|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|187,00|SAIDA|5102|90183929|1|840,00|0,00|0,00|0,00|0,00|0,00|0,00
G01253|THSCF-35-260-1.5-ROSEN FIO GUI AMPLATZ|187,00|SAIDA|5102|90183929|1|595,00|0,00|0,00|0,00|0,00|0,00|0,00
G50001|CXI-2.6-18-150-P-NS-0 CATETER SUP ANGIOGRAFICO|188,00|SAIDA|5102|90183929|1|2800,00|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|188,00|SAIDA|5102|90183929|1|470,00|0,00|0,00|0,00|0,00|0,00|0,00
